Insertion_age	Family	Specie
1.62	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
1.4	RLG	O. sativa vg. japonica
2.05	RLG	O. sativa vg. japonica
0.72	RLG	O. sativa vg. japonica
0.72	RLG	O. sativa vg. japonica
0.91	RLG	O. sativa vg. japonica
0.5	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.67	RLG	O. sativa vg. japonica
0.17	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.41	RLG	O. sativa vg. japonica
1.22	RLG	O. sativa vg. japonica
1.01	RLG	O. sativa vg. japonica
0.17	RLG	O. sativa vg. japonica
0.09	RLG	O. sativa vg. japonica
1.42	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
1.22	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
1.24	RLG	O. sativa vg. japonica
0.73	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
1.82	RLG	O. sativa vg. japonica
0.71	RLG	O. sativa vg. japonica
1.81	RLG	O. sativa vg. japonica
0.3	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
1.62	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
1.12	RLG	O. sativa vg. japonica
0.97	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.09	RLG	O. sativa vg. japonica
0.27	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
0.09	RLG	O. sativa vg. japonica
0.61	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
0.81	RLG	O. sativa vg. japonica
0.26	RLG	O. sativa vg. japonica
0.41	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.5	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.81	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.5	RLG	O. sativa vg. japonica
0.09	RLG	O. sativa vg. japonica
2.35	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
1.07	RLG	O. sativa vg. japonica
0.7	RLG	O. sativa vg. japonica
0.2	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.91	RLG	O. sativa vg. japonica
0.35	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
1.24	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.09	RLG	O. sativa vg. japonica
2.45	RLG	O. sativa vg. japonica
1.53	RLG	O. sativa vg. japonica
1.49	RLG	O. sativa vg. japonica
1.01	RLG	O. sativa vg. japonica
2.23	RLG	O. sativa vg. japonica
0.3	RLG	O. sativa vg. japonica
0.09	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
0.11	RLG	O. sativa vg. japonica
1	RLG	O. sativa vg. japonica
1.21	RLG	O. sativa vg. japonica
2.03	RLG	O. sativa vg. japonica
1.62	RLG	O. sativa vg. japonica
0.13	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.2	RLG	O. sativa vg. japonica
1.21	RLG	O. sativa vg. japonica
0.62	RLG	O. sativa vg. japonica
2.68	RLG	O. sativa vg. japonica
0.3	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
2.46	RLG	O. sativa vg. japonica
1.27	RLG	O. sativa vg. japonica
2.67	RLG	O. sativa vg. japonica
1.51	RLG	O. sativa vg. japonica
2.7	RLG	O. sativa vg. japonica
1.32	RLG	O. sativa vg. japonica
1.3	RLG	O. sativa vg. japonica
1.9	RLG	O. sativa vg. japonica
1.78	RLG	O. sativa vg. japonica
1.77	RLG	O. sativa vg. japonica
0.84	RLG	O. sativa vg. japonica
1.19	RLG	O. sativa vg. japonica
2.17	RLG	O. sativa vg. japonica
1.63	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
1.59	RLG	O. sativa vg. japonica
2.59	RLG	O. sativa vg. japonica
0.73	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
0.12	RLG	O. sativa vg. japonica
0.67	RLG	O. sativa vg. japonica
1.04	RLG	O. sativa vg. japonica
1.9	RLG	O. sativa vg. japonica
0.09	RLG	O. sativa vg. japonica
0.57	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
2.03	RLG	O. sativa vg. japonica
0.19	RLG	O. sativa vg. japonica
0.05	RLG	O. sativa vg. japonica
0.71	RLG	O. sativa vg. japonica
0.06	RLG	O. sativa vg. japonica
1.96	RLG	O. sativa vg. japonica
0.23	RLG	O. sativa vg. japonica
0.18	RLG	O. sativa vg. japonica
2.09	RLG	O. sativa vg. japonica
2.09	RLG	O. sativa vg. japonica
2.11	RLG	O. sativa vg. japonica
1.22	RLG	O. sativa vg. japonica
0.27	RLG	O. sativa vg. japonica
0.22	RLG	O. sativa vg. japonica
0.06	RLG	O. sativa vg. japonica
1.6	RLG	O. sativa vg. japonica
0.31	RLG	O. sativa vg. japonica
0.29	RLG	O. sativa vg. japonica
0.14	RLG	O. sativa vg. japonica
1.15	RLG	O. sativa vg. japonica
0.11	RLG	O. sativa vg. japonica
1.34	RLG	O. sativa vg. japonica
0.24	RLG	O. sativa vg. japonica
1.84	RLG	O. sativa vg. japonica
0.8	RLG	O. sativa vg. japonica
0.35	RLG	O. sativa vg. japonica
0.35	RLG	O. sativa vg. japonica
0.54	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
1.49	RLG	O. sativa vg. japonica
1.04	RLG	O. sativa vg. japonica
1.52	RLG	O. sativa vg. japonica
0.98	RLG	O. sativa vg. japonica
2.42	RLG	O. sativa vg. japonica
0.21	RLG	O. sativa vg. japonica
1.4	RLG	O. sativa vg. japonica
1.74	RLG	O. sativa vg. japonica
0.39	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
0.52	RLG	O. sativa vg. japonica
0.14	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.23	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.15	RLG	O. sativa vg. japonica
0.34	RLG	O. sativa vg. japonica
0.69	RLG	O. sativa vg. japonica
0.32	RLG	O. sativa vg. japonica
0.77	RLG	O. sativa vg. japonica
0.33	RLG	O. sativa vg. japonica
0.58	RLG	O. sativa vg. japonica
0.17	RLG	O. sativa vg. japonica
0.46	RLG	O. sativa vg. japonica
0.06	RLG	O. sativa vg. japonica
0.44	RLG	O. sativa vg. japonica
1.09	RLG	O. sativa vg. japonica
0.45	RLG	O. sativa vg. japonica
0.2	RLG	O. sativa vg. japonica
0.12	RLG	O. sativa vg. japonica
0.66	RLG	O. sativa vg. japonica
1.95	RLG	O. sativa vg. japonica
0.72	RLG	O. sativa vg. japonica
0.17	RLG	O. sativa vg. japonica
0.47	RLG	O. sativa vg. japonica
0.47	RLG	O. sativa vg. japonica
1.77	RLG	O. sativa vg. japonica
0.47	RLG	O. sativa vg. japonica
1.23	RLG	O. sativa vg. japonica
2.28	RLG	O. sativa vg. japonica
0.21	RLG	O. sativa vg. japonica
0.34	RLG	O. sativa vg. japonica
0.43	RLG	O. sativa vg. japonica
0.3	RLG	O. sativa vg. japonica
0.65	RLG	O. sativa vg. japonica
0.21	RLG	O. sativa vg. japonica
0.42	RLG	O. sativa vg. japonica
0.58	RLG	O. sativa vg. japonica
0.47	RLG	O. sativa vg. japonica
0.25	RLG	O. sativa vg. japonica
0.2	RLG	O. sativa vg. japonica
3.02	RLG	O. sativa vg. japonica
0.94	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
2.63	RLG	O. sativa vg. japonica
0.89	RLG	O. sativa vg. japonica
1.14	RLG	O. sativa vg. japonica
0.92	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
1.14	RLG	O. sativa vg. japonica
1.2	RLG	O. sativa vg. japonica
0.66	RLG	O. sativa vg. japonica
1.83	RLG	O. sativa vg. japonica
1.63	RLG	O. sativa vg. japonica
0.17	RLG	O. sativa vg. japonica
0.02	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
1.26	RLG	O. sativa vg. japonica
1.07	RLG	O. sativa vg. japonica
0.99	RLG	O. sativa vg. japonica
0.96	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.89	RLG	O. sativa vg. japonica
1.74	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
1.55	RLG	O. sativa vg. japonica
2.04	RLG	O. sativa vg. japonica
2.23	RLG	O. sativa vg. japonica
2.02	RLG	O. sativa vg. japonica
1.86	RLG	O. sativa vg. japonica
1.74	RLG	O. sativa vg. japonica
0.75	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
1.31	RLG	O. sativa vg. japonica
0.22	RLG	O. sativa vg. japonica
1.8	RLG	O. sativa vg. japonica
0.57	RLG	O. sativa vg. japonica
0.57	RLG	O. sativa vg. japonica
0.57	RLG	O. sativa vg. japonica
1.45	RLG	O. sativa vg. japonica
1.44	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
1.48	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
1.4	RLG	O. sativa vg. japonica
1.61	RLG	O. sativa vg. japonica
0.49	RLG	O. sativa vg. japonica
1.96	RLG	O. sativa vg. japonica
0.31	RLG	O. sativa vg. japonica
0.15	RLG	O. sativa vg. japonica
0.99	RLG	O. sativa vg. japonica
0.73	RLG	O. sativa vg. japonica
1.12	RLG	O. sativa vg. japonica
1.04	RLG	O. sativa vg. japonica
1.33	RLG	O. sativa vg. japonica
1.53	RLG	O. sativa vg. japonica
3.13	RLG	O. sativa vg. japonica
0.39	RLG	O. sativa vg. japonica
0.13	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
3.9	RLG	O. sativa vg. japonica
0.24	RLG	O. sativa vg. japonica
1.78	RLG	O. sativa vg. japonica
1.11	RLG	O. sativa vg. japonica
0.24	RLG	O. sativa vg. japonica
1.26	RLG	O. sativa vg. japonica
0.7	RLG	O. sativa vg. japonica
3.15	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
2.64	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
0.24	RLG	O. sativa vg. japonica
0.66	RLG	O. sativa vg. japonica
0.97	RLG	O. sativa vg. japonica
0.53	RLG	O. sativa vg. japonica
0.92	RLG	O. sativa vg. japonica
1.88	RLG	O. sativa vg. japonica
3.9	RLG	O. sativa vg. japonica
0.29	RLG	O. sativa vg. japonica
1.06	RLG	O. sativa vg. japonica
0.79	RLG	O. sativa vg. japonica
1.84	RLG	O. sativa vg. japonica
1.33	RLG	O. sativa vg. japonica
1.88	RLG	O. sativa vg. japonica
1.33	RLG	O. sativa vg. japonica
1.54	RLG	O. sativa vg. japonica
0.29	RLG	O. sativa vg. japonica
0.34	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.3	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
2.25	RLG	O. sativa vg. japonica
0.05	RLG	O. sativa vg. japonica
1.84	RLG	O. sativa vg. japonica
1.02	RLG	O. sativa vg. japonica
2.52	RLG	O. sativa vg. japonica
0.78	RLG	O. sativa vg. japonica
1.27	RLG	O. sativa vg. japonica
0.15	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
2.01	RLG	O. sativa vg. japonica
0.29	RLG	O. sativa vg. japonica
0.24	RLG	O. sativa vg. japonica
0.24	RLG	O. sativa vg. japonica
3.18	RLG	O. sativa vg. japonica
0.34	RLG	O. sativa vg. japonica
0.87	RLG	O. sativa vg. japonica
0.59	RLG	O. sativa vg. japonica
0.21	RLG	O. sativa vg. japonica
0.64	RLG	O. sativa vg. japonica
0.15	RLG	O. sativa vg. japonica
0.44	RLG	O. sativa vg. japonica
1.99	RLG	O. sativa vg. japonica
0.44	RLG	O. sativa vg. japonica
2.23	RLG	O. sativa vg. japonica
0.56	RLG	O. sativa vg. japonica
0.05	RLG	O. sativa vg. japonica
0.59	RLG	O. sativa vg. japonica
0.87	RLG	O. sativa vg. japonica
0.34	RLG	O. sativa vg. japonica
0.24	RLG	O. sativa vg. japonica
0.98	RLG	O. sativa vg. japonica
1.1	RLG	O. sativa vg. japonica
0.44	RLG	O. sativa vg. japonica
0.62	RLG	O. sativa vg. japonica
0.24	RLG	O. sativa vg. japonica
0.87	RLG	O. sativa vg. japonica
0.79	RLG	O. sativa vg. japonica
0.05	RLG	O. sativa vg. japonica
0.05	RLG	O. sativa vg. japonica
0.12	RLG	O. sativa vg. japonica
0.56	RLG	O. sativa vg. japonica
1.53	RLG	O. sativa vg. japonica
1.13	RLG	O. sativa vg. japonica
0.09	RLG	O. sativa vg. japonica
0.69	RLG	O. sativa vg. japonica
0.72	RLG	O. sativa vg. japonica
0.05	RLG	O. sativa vg. japonica
0.36	RLG	O. sativa vg. japonica
0.41	RLG	O. sativa vg. japonica
0.27	RLG	O. sativa vg. japonica
0.31	RLG	O. sativa vg. japonica
0.27	RLG	O. sativa vg. japonica
0.22	RLG	O. sativa vg. japonica
2.44	RLG	O. sativa vg. japonica
1.89	RLG	O. sativa vg. japonica
0.26	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.04	RLG	O. sativa vg. japonica
0.22	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.19	RLG	O. sativa vg. japonica
0.25	RLG	O. sativa vg. japonica
0.57	RLG	O. sativa vg. japonica
0.25	RLG	O. sativa vg. japonica
0.24	RLG	O. sativa vg. japonica
0.35	RLG	O. sativa vg. japonica
0.4	RLG	O. sativa vg. japonica
0.54	RLG	O. sativa vg. japonica
0.63	RLG	O. sativa vg. japonica
0.07	RLG	O. sativa vg. japonica
0.22	RLG	O. sativa vg. japonica
0.11	RLG	O. sativa vg. japonica
0.39	RLG	O. sativa vg. japonica
0.44	RLG	O. sativa vg. japonica
0.44	RLG	O. sativa vg. japonica
0.26	RLG	O. sativa vg. japonica
0.68	RLG	O. sativa vg. japonica
0.4	RLG	O. sativa vg. japonica
0.18	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.22	RLG	O. sativa vg. japonica
0.26	RLG	O. sativa vg. japonica
0.15	RLG	O. sativa vg. japonica
0.25	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.42	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.11	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.57	RLG	O. sativa vg. japonica
0.19	RLG	O. sativa vg. japonica
0.25	RLG	O. sativa vg. japonica
0.17	RLG	O. sativa vg. japonica
0.34	RLG	O. sativa vg. japonica
0.4	RLG	O. sativa vg. japonica
0.22	RLG	O. sativa vg. japonica
0.23	RLG	O. sativa vg. japonica
0.31	RLG	O. sativa vg. japonica
0.11	RLG	O. sativa vg. japonica
0.15	RLG	O. sativa vg. japonica
0.35	RLG	O. sativa vg. japonica
0.07	RLG	O. sativa vg. japonica
0.09	RLG	O. sativa vg. japonica
0.34	RLG	O. sativa vg. japonica
0.44	RLG	O. sativa vg. japonica
0.26	RLG	O. sativa vg. japonica
0.45	RLG	O. sativa vg. japonica
0.26	RLG	O. sativa vg. japonica
0.13	RLG	O. sativa vg. japonica
0.25	RLG	O. sativa vg. japonica
0.71	RLG	O. sativa vg. japonica
0.57	RLG	O. sativa vg. japonica
0.44	RLG	O. sativa vg. japonica
0.31	RLG	O. sativa vg. japonica
0.07	RLG	O. sativa vg. japonica
0.04	RLG	O. sativa vg. japonica
0.03	RLG	O. sativa vg. japonica
0.22	RLG	O. sativa vg. japonica
0.62	RLG	O. sativa vg. japonica
0.59	RLG	O. sativa vg. japonica
1.07	RLG	O. sativa vg. japonica
0.25	RLG	O. sativa vg. japonica
0.39	RLG	O. sativa vg. japonica
0.25	RLG	O. sativa vg. japonica
0.21	RLG	O. sativa vg. japonica
0.04	RLG	O. sativa vg. japonica
0.19	RLG	O. sativa vg. japonica
0.24	RLG	O. sativa vg. japonica
0.18	RLG	O. sativa vg. japonica
0.28	RLG	O. sativa vg. japonica
0.23	RLG	O. sativa vg. japonica
0.42	RLG	O. sativa vg. japonica
0.46	RLG	O. sativa vg. japonica
0.57	RLG	O. sativa vg. japonica
0.6	RLG	O. sativa vg. japonica
0.26	RLG	O. sativa vg. japonica
0.22	RLG	O. sativa vg. japonica
0.07	RLG	O. sativa vg. japonica
0.45	RLG	O. sativa vg. japonica
0.36	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.08	RLG	O. sativa vg. japonica
0.22	RLG	O. sativa vg. japonica
0.11	RLG	O. sativa vg. japonica
0.11	RLG	O. sativa vg. japonica
0.23	RLG	O. sativa vg. japonica
0.29	RLG	O. sativa vg. japonica
0.76	RLG	O. sativa vg. japonica
0.18	RLG	O. sativa vg. japonica
0.33	RLG	O. sativa vg. japonica
0.87	RLG	O. sativa vg. japonica
0.07	RLG	O. sativa vg. japonica
0.14	RLG	O. sativa vg. japonica
0.36	RLG	O. sativa vg. japonica
0.55	RLG	O. sativa vg. japonica
0.41	RLG	O. sativa vg. japonica
0.62	RLG	O. sativa vg. japonica
0.04	RLG	O. sativa vg. japonica
0.3	RLG	O. sativa vg. japonica
0.07	RLG	O. sativa vg. japonica
0.18	RLG	O. sativa vg. japonica
0.59	RLG	O. sativa vg. japonica
0.46	RLG	O. sativa vg. japonica
0.23	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.5	RLG	O. sativa vg. japonica
0.46	RLG	O. sativa vg. japonica
0.39	RLG	O. sativa vg. japonica
0.7	RLG	O. sativa vg. japonica
0.41	RLG	O. sativa vg. japonica
0.16	RLG	O. sativa vg. japonica
0.27	RLG	O. sativa vg. japonica
0.11	RLG	O. sativa vg. japonica
0.26	RLG	O. sativa vg. japonica
0.52	RLG	O. sativa vg. japonica
0.29	RLG	O. sativa vg. japonica
0.25	RLG	O. sativa vg. japonica
0.14	RLG	O. sativa vg. japonica
0.36	RLG	O. sativa vg. japonica
0.6	RLG	O. sativa vg. japonica
0.35	RLG	O. sativa vg. japonica
0.23	RLG	O. sativa vg. japonica
0.37	RLG	O. sativa vg. japonica
0.81	RLG	O. sativa vg. japonica
0.48	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.46	RLG	O. sativa vg. japonica
0.14	RLG	O. sativa vg. japonica
0.28	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
0.22	RLG	O. sativa vg. japonica
0.18	RLG	O. sativa vg. japonica
0.35	RLG	O. sativa vg. japonica
0.46	RLG	O. sativa vg. japonica
0.04	RLG	O. sativa vg. japonica
0.11	RLG	O. sativa vg. japonica
0.51	RLG	O. sativa vg. japonica
0.36	RLG	O. sativa vg. japonica
0.14	RLG	O. sativa vg. japonica
0.36	RLG	O. sativa vg. japonica
0.38	RLG	O. sativa vg. japonica
0.44	RLG	O. sativa vg. japonica
0.42	RLG	O. sativa vg. japonica
0.28	RLG	O. sativa vg. japonica
0.49	RLG	O. sativa vg. japonica
0.17	RLG	O. sativa vg. japonica
0.32	RLG	O. sativa vg. japonica
0.28	RLG	O. sativa vg. japonica
1.53	RLG	O. sativa vg. japonica
0.07	RLG	O. sativa vg. japonica
0.07	RLG	O. sativa vg. japonica
0.36	RLG	O. sativa vg. japonica
0.07	RLG	O. sativa vg. japonica
0.42	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.19	RLG	O. sativa vg. japonica
0.04	RLG	O. sativa vg. japonica
0.28	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.42	RLG	O. sativa vg. japonica
0.37	RLG	O. sativa vg. japonica
1.69	RLG	O. sativa vg. japonica
0.35	RLG	O. sativa vg. japonica
0.56	RLG	O. sativa vg. japonica
0.69	RLG	O. sativa vg. japonica
0.86	RLG	O. sativa vg. japonica
0.22	RLG	O. sativa vg. japonica
0.61	RLG	O. sativa vg. japonica
0.69	RLG	O. sativa vg. japonica
0.28	RLG	O. sativa vg. japonica
0.42	RLG	O. sativa vg. japonica
0.11	RLG	O. sativa vg. japonica
0.71	RLG	O. sativa vg. japonica
0.36	RLG	O. sativa vg. japonica
0.51	RLG	O. sativa vg. japonica
0.07	RLG	O. sativa vg. japonica
0.19	RLG	O. sativa vg. japonica
0.44	RLG	O. sativa vg. japonica
0.37	RLG	O. sativa vg. japonica
0.11	RLG	O. sativa vg. japonica
0.2	RLG	O. sativa vg. japonica
0.26	RLG	O. sativa vg. japonica
0.04	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.3	RLG	O. sativa vg. japonica
0.28	RLG	O. sativa vg. japonica
0.11	RLG	O. sativa vg. japonica
0.54	RLG	O. sativa vg. japonica
0.18	RLG	O. sativa vg. japonica
0.18	RLG	O. sativa vg. japonica
0.55	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.28	RLG	O. sativa vg. japonica
0.19	RLG	O. sativa vg. japonica
0.19	RLG	O. sativa vg. japonica
0.56	RLG	O. sativa vg. japonica
0.35	RLG	O. sativa vg. japonica
0.38	RLG	O. sativa vg. japonica
0.39	RLG	O. sativa vg. japonica
0.22	RLG	O. sativa vg. japonica
0.29	RLG	O. sativa vg. japonica
0.53	RLG	O. sativa vg. japonica
0.22	RLG	O. sativa vg. japonica
0.28	RLG	O. sativa vg. japonica
0.07	RLG	O. sativa vg. japonica
0.04	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.04	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.55	RLG	O. sativa vg. japonica
0.39	RLG	O. sativa vg. japonica
0.33	RLG	O. sativa vg. japonica
0.59	RLG	O. sativa vg. japonica
0.18	RLG	O. sativa vg. japonica
0.21	RLG	O. sativa vg. japonica
0.32	RLG	O. sativa vg. japonica
0.29	RLG	O. sativa vg. japonica
0.27	RLG	O. sativa vg. japonica
0.43	RLG	O. sativa vg. japonica
0.14	RLG	O. sativa vg. japonica
0.54	RLG	O. sativa vg. japonica
0.15	RLG	O. sativa vg. japonica
0.38	RLG	O. sativa vg. japonica
0.2	RLG	O. sativa vg. japonica
0.52	RLG	O. sativa vg. japonica
0.07	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.29	RLG	O. sativa vg. japonica
0.39	RLG	O. sativa vg. japonica
0.26	RLG	O. sativa vg. japonica
0.18	RLG	O. sativa vg. japonica
0.38	RLG	O. sativa vg. japonica
0.15	RLG	O. sativa vg. japonica
0.25	RLG	O. sativa vg. japonica
0.44	RLG	O. sativa vg. japonica
0.59	RLG	O. sativa vg. japonica
0.04	RLG	O. sativa vg. japonica
0.32	RLG	O. sativa vg. japonica
1.14	RLG	O. sativa vg. japonica
0.32	RLG	O. sativa vg. japonica
0.07	RLG	O. sativa vg. japonica
0.29	RLG	O. sativa vg. japonica
0.04	RLG	O. sativa vg. japonica
0.29	RLG	O. sativa vg. japonica
0.29	RLG	O. sativa vg. japonica
0.23	RLG	O. sativa vg. japonica
0.56	RLG	O. sativa vg. japonica
0.36	RLG	O. sativa vg. japonica
0.68	RLG	O. sativa vg. japonica
0.38	RLG	O. sativa vg. japonica
0.21	RLG	O. sativa vg. japonica
0.49	RLG	O. sativa vg. japonica
0.62	RLG	O. sativa vg. japonica
0.21	RLG	O. sativa vg. japonica
0.18	RLG	O. sativa vg. japonica
0.31	RLG	O. sativa vg. japonica
0.14	RLG	O. sativa vg. japonica
0.18	RLG	O. sativa vg. japonica
0.14	RLG	O. sativa vg. japonica
0.27	RLG	O. sativa vg. japonica
0.69	RLG	O. sativa vg. japonica
0.49	RLG	O. sativa vg. japonica
0.21	RLG	O. sativa vg. japonica
0.25	RLG	O. sativa vg. japonica
0.32	RLG	O. sativa vg. japonica
0.2	RLG	O. sativa vg. japonica
0.39	RLG	O. sativa vg. japonica
0.07	RLG	O. sativa vg. japonica
0.04	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.83	RLG	O. sativa vg. japonica
0.4	RLG	O. sativa vg. japonica
0.09	RLG	O. sativa vg. japonica
0.5	RLG	O. sativa vg. japonica
0.14	RLG	O. sativa vg. japonica
0.07	RLG	O. sativa vg. japonica
0.37	RLG	O. sativa vg. japonica
0.19	RLG	O. sativa vg. japonica
0.04	RLG	O. sativa vg. japonica
0.04	RLG	O. sativa vg. japonica
0.62	RLG	O. sativa vg. japonica
0.24	RLG	O. sativa vg. japonica
0.53	RLG	O. sativa vg. japonica
0.26	RLG	O. sativa vg. japonica
0.39	RLG	O. sativa vg. japonica
0.55	RLG	O. sativa vg. japonica
0.31	RLG	O. sativa vg. japonica
0.37	RLG	O. sativa vg. japonica
0.07	RLG	O. sativa vg. japonica
0.07	RLG	O. sativa vg. japonica
0.28	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.04	RLG	O. sativa vg. japonica
0.54	RLG	O. sativa vg. japonica
0.07	RLG	O. sativa vg. japonica
0.04	RLG	O. sativa vg. japonica
0.28	RLG	O. sativa vg. japonica
0.36	RLG	O. sativa vg. japonica
0.59	RLG	O. sativa vg. japonica
0.15	RLG	O. sativa vg. japonica
0.61	RLG	O. sativa vg. japonica
0.49	RLG	O. sativa vg. japonica
0.25	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.27	RLG	O. sativa vg. japonica
0.22	RLG	O. sativa vg. japonica
0.32	RLG	O. sativa vg. japonica
0.7	RLG	O. sativa vg. japonica
0.42	RLG	O. sativa vg. japonica
0.44	RLG	O. sativa vg. japonica
0.37	RLG	O. sativa vg. japonica
0.31	RLG	O. sativa vg. japonica
0.32	RLG	O. sativa vg. japonica
0.44	RLG	O. sativa vg. japonica
1.06	RLG	O. sativa vg. japonica
0.14	RLG	O. sativa vg. japonica
0.39	RLG	O. sativa vg. japonica
0.26	RLG	O. sativa vg. japonica
0.06	RLG	O. sativa vg. japonica
0.36	RLG	O. sativa vg. japonica
0.52	RLG	O. sativa vg. japonica
0.33	RLG	O. sativa vg. japonica
0.04	RLG	O. sativa vg. japonica
0.05	RLG	O. sativa vg. japonica
0.26	RLG	O. sativa vg. japonica
0.23	RLG	O. sativa vg. japonica
0.07	RLG	O. sativa vg. japonica
0.58	RLG	O. sativa vg. japonica
0.26	RLG	O. sativa vg. japonica
0.28	RLG	O. sativa vg. japonica
0.14	RLG	O. sativa vg. japonica
0.35	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.04	RLG	O. sativa vg. japonica
0.23	RLG	O. sativa vg. japonica
0.23	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.25	RLG	O. sativa vg. japonica
0.28	RLG	O. sativa vg. japonica
0.13	RLG	O. sativa vg. japonica
0.25	RLG	O. sativa vg. japonica
0.26	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.52	RLG	O. sativa vg. japonica
0.78	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.04	RLG	O. sativa vg. japonica
0.22	RLG	O. sativa vg. japonica
0.07	RLG	O. sativa vg. japonica
0.4	RLG	O. sativa vg. japonica
